"经审核，代付的《经济签证单》均有道隧公司和五台工业园管委会的盖章确认，本院基于同样的理由，对代付款822,418.42元予以确认",neg,12347.txt
20110830,neg,1969.txt
（二）关于喀什华厦公司与喀什东方汇科公司实际履行合同的认定问题,neg,11031.txt
首先，《建设工程施工合同》、《建设工程施工合同补充协议》均规定，工程交付后，鸿丰公司向华宇广泰付至总工程款的90%，华宇广泰配合原告方备案完成、在鸿丰公司签发竣工付款证书后14天内付至总工程款的95%,neg,11420.txt
为加快工作进度，2015年11月2日，鉴定单位应钱国木业公司要求再次召集双方会商初稿异议情况，钱国木业公司并未当场就初稿提出实质性的异议意见,neg,589.txt
7035000,neg,11833.txt
”上述约定说明用房屋抵顶的是2013年1月23日《建设工程施工合同》中的工程价款,neg,4347.txt
由于被告九龙公司未能按该份《支付工程尾款的补充协议》第三条第㈥项的约定向顺通公司履行付款义务，截止原告顺通公司于2014年6月25日提起本案诉讼之日止，九龙公司尚欠顺通公司到期应付的工程款63345674.61元，所以本院对顺通公司起诉要求九龙公司给付工程款63345674.61元的诉讼请求予以支持,neg,3721.txt
上述内容仍表明至2013年8月22日，双方各自有剩余工程未完成，并双方承诺2013年8月22日作为各自完成工程的期限,neg,11365.txt
（二）关于原告与被告双方当事人共签订了三份建设工程施工合同，应以哪份合同为准，原告是否构成延期交工，原告在施工期间失火是否造成延期交工的问题,neg,4234.txt
鉴于案涉工程存在部分变更增加的工程量、指定分包以及地下工程的复杂性和不确定性等情形，故本院酌定所延误的工期265天中的80%即212天的延误责任由中色十二冶公司承担，其余20%即53天的延误责任由万特公司承担,neg,3974.txt
四、关于被告丽贤公司应否支付工程前期施工费用人民币300764.5元的问题,neg,3095.txt
对于2-1号房屋，协议约定为“2007年10月16日开始进行施工，于2007年12月25日达到房屋可预售节点”，即便按XX公司实际取得该房的预售许可证日期，即2008年2月4日，虽存在逾期41天的事实，但一方面，XX公司没有提供其实际申请上述许可证的时间,neg,11667.txt
第十，关于被告上东新城公司提出工程由斜坡屋面改为彩钢屋面应找补差价的主张，因原、被告双方约定按照固定价结算工程价款，不存在找补差价的问题，本院对被告上东新城公司的该项主张不予支持,neg,241.txt
20110701,neg,1824.txt
工程名称为综合楼,neg,2483.txt
其次，陕西省建筑工程质量检测中心、陕西省建筑科学研究院的检测验收系受大豐置业的委托进行，而大豐置业的委托并未经建工集团的认可,neg,8780.txt
本院对该证据的真实性予以采信,neg,983.txt
本院认为，原告河南开宇建筑有限公司与被告鄂尔多斯市广恒房地产有限责任公司签订的《建设施工合同》及《补充合同》系双方当事人真实意思表示，合法有效，双方均应遵守履行,neg,12944.txt
该合同是由原告与傅建高订立的合同真实性无法确认，合同的弱电工程安装属于专业资质的项目，被告方作为劳务承包方也不具备弱点工程安装的资质，更何况作为个人更没有资质，同时弱点的项目即便原、被告的劳务合同有效也不属于劳务分包内容,neg,3394.txt
5、关于质量保证金的问题,neg,8374.txt
证据二十一、被告资质证明、营业执照、组织机构代码证，证明被告具有法律规定的13种资质，被告只在资质范围内施工,neg,3381.txt
2016/2/5,neg,11913.txt
三、关于争议焦点三，本院认为，根据《最高人民法院关于建设工程价款优先受偿权问题的批复》第四条的规定，建设工程承包人行使优先权的期限为六个月，自建设工程竣工之日或者建设工程合同约定的竣工之日起计算,neg,2648.txt
"发包人按应付进度款0.4‰向承包人支付违约金，此项违约金最高限额为合同价款的2%”的约定，建工五建公司要求富成公司支付自2016年12月16日起尚欠工程款的利息并承担违约责任，有事实和法律依据，应当予以支持，但应按双方合同约定的标准计付欠付工程价款的利息及违约责任，即利息以14,706,001.26为基数，自2016年12月16日起至本案判决确定之日止按同期银行贷款利率计付，违约金为5882.40元（14,706,001.26×0.4‰）",neg,8146.txt
多支付工程款2756671.75元（29006671.75-26250000）原告应予以退还,neg,5738.txt
10823022.59,neg,1938.txt
广丰建设2009年7月6日《关于与大同公司解除合同的函》已经收悉，现复函如下,neg,6363.txt
一、施工单位制定施工方案如下,neg,10219.txt
对反诉原告提供的证据1，该证据真实、合法，与本案有关联，可以作为认定案件事实的依据,neg,8021.txt
7.金地花园5＃6＃回迁楼施工进度会议纪要附进度表1份，11月27日关于金地花园回迁户回迁安置问题会议纪要1份,neg,7611.txt
&quot;建设单位飞翔公司盖章予以确认,neg,5909.txt
原告认为，被告严重延误工期，在《建设工程施工劳务分包合同》和2013年9月20日签定的《协议书》规定的时间内均没有达到竣工验收标准条件，按照《建设工程施工劳务分包合同》第14.3款被告应当承担支付100万元违约金给原告，并应当依法依约承担继续履行返工整改义务,neg,3264.txt
《省二建公司基建工程决算单》，系海协公司与二建公司就二建公司施工完毕后进行的工程结算，两者均属于工程结算书，从法律上设立了彼此的权利与义务，即二建公司完成了多少工程量，海协公司应给付多少工程对价款，是双方的合同行为，属于上述法律规定的“合同”,neg,2816.txt
本院不予支持,neg,7852.txt
同时证明石家庄一建建设集团有限公司非法转包,neg,3359.txt
因原告无合法的建设资质，这样形成的2008年7月4日原告与被告弘兴公司、被告金辉公司签订了金地花园5＃6＃回迁楼和保胜派出所办公楼代建《协议书》，由此可见金地花园5＃6＃回迁楼建设包函在被告金辉公司申请报批备案的金地花园建设项目之中，原告在此项工程中只是投资方（所谓的建设方）,neg,7845.txt
施工单位为银座公司,neg,4195.txt
2015年11月15日,neg,1424.txt
根据《中华人民共和国招标投标法》第十九条、第二十七条规定，招标文件应当包括拟签定合同的主要条款，投标文件应当对招标文件提出的实质性要求和条件作出响应,neg,5080.txt
2、涉案工程没有进行竣工验收，工程没有移交，造成延误的原因及由谁承担损失责任的问题？原、被告所签订的《建设工程施工合同》第一部分的协议书约定,neg,12684.txt
169662421.17元-7079400元-1101248.7元=161481772.47元,neg,9641.txt
（二）建设工程没有交付的，为提交竣工结算文件之日,neg,9898.txt
（一）秀湖鹭岛项目2-1工程合同签订的事实,neg,7047.txt
1、武冈市公路管理局是否是本案适格的原告,neg,2438.txt
证据五、冠华公司与北京市巨龙工程有限公司唐山分公司《建设工程施工合同》一份和发票一张、中标通知书一份，证明8号宿办楼消防工程10500㎡，川凯公司应安装而未安装消防工程，由原告替被告支出劳务费50.3万元,neg,3297.txt
第四，关于履约保证金,neg,6690.txt
&quot;根据飞翔公司及施工规程要求，在得到各方批准的确定的开工日期为2014年4月1日,neg,5592.txt
二、关于涉诉工程造价及停工、窝工、机械物件及租赁物件（钢管、扣件）损失的认定,neg,769.txt
20110918,neg,1987.txt
本案中，XX公司施工的工程仅系土建工程部分，而根据双方的约定，尚有大量的配套项目等均系由XX公司直接发包给其他单位进行施工，故有关配套工程是否验收合格也直接会影响整个工程的竣工验收,neg,12011.txt
”该司法解释赋予承包人对工程价款的结算方式以选择权，即承包人所承建的建设工程经验收合格，可以主张参照合同约定的结算方式进行结算，也可以主张按实结算，并没有赋予发包人选择按合同约定价款结算的权利,neg,11596.txt
如前所述，案涉工程共签订四份《建设工程施工合同》和一份《补充协议》，即2013年1月25日中标后签订并备案的两份《建设工程施工合同》，两份无落款日期的《建设工程施工合同》，以及2014年3月8日签订的《补充协议》,neg,11733.txt
二期工程总工期480日历天，其中17#-24#楼（含配电房等）各单体工期300日历天，正负零以下结构65日历天,neg,9068.txt
本案鉴定费160200.66元（被告玖信公司已预交），由原告负担149150.13元，被告玖信公司负担11050.53元,neg,12427.txt
原告与被告安澜公司、天航公司只在和解协议第五条约定,neg,8684.txt
一次性消耗的止水螺栓，可按实际用量的60%增加费用，定额含量不予调整,neg,3922.txt
虽然一、二标段的开工、竣工日期有所不同，但目前案涉工程已全部竣工并交付使用，一、二标段工程均已具备工程款结算条件，故本案对一、二标段的工程款结算应一并处理，无需分案,neg,6516.txt
约13227.73平方米，合同暂定总价,neg,7073.txt
吴东安系借用闽中公司的名义与南洋公司签订《建筑工程内部承包施工合同》，经过备案的《建设工程施工合同》的实际施工人是吴东安，因此两份合同均无效,neg,10709.txt
